country_code,country_name,year,indicator_code,indicator_name,short_name,category,value
SAU,Saudi Arabia,2010,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,0.0
SAU,Saudi Arabia,2011,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,0.0
SAU,Saudi Arabia,2012,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,0.0
SAU,Saudi Arabia,2013,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,0.0
SAU,Saudi Arabia,2014,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,0.0
SAU,Saudi Arabia,2015,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,0.0
SAU,Saudi Arabia,2016,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,0.0
SAU,Saudi Arabia,2017,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,0.0
SAU,Saudi Arabia,2018,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,0.0
SAU,Saudi Arabia,2019,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,0.0
SAU,Saudi Arabia,2020,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,0.1
GBR,United Kingdom,2010,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,3.2
GBR,United Kingdom,2011,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,4.0
GBR,United Kingdom,2012,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,4.2
GBR,United Kingdom,2013,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,5.2
GBR,United Kingdom,2014,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,6.6
GBR,United Kingdom,2015,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,7.7
GBR,United Kingdom,2016,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,7.7
GBR,United Kingdom,2017,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,8.8
GBR,United Kingdom,2018,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,10.2
GBR,United Kingdom,2019,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,11.4
GBR,United Kingdom,2020,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,13.6
USA,United States,2010,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,7.4
USA,United States,2011,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,8.4
USA,United States,2012,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,8.5
USA,United States,2013,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,8.9
USA,United States,2014,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,9.0
USA,United States,2015,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,8.9
USA,United States,2016,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,9.3
USA,United States,2017,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,9.7
USA,United States,2018,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,9.9
USA,United States,2019,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,10.2
USA,United States,2020,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),renewable_energy_pct_total_final,Structural predictor,11.0
