country_code,country_name,year,indicator_code,indicator_name,short_name,category,value
SAU,Saudi Arabia,2015,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,7.12657787813047
SAU,Saudi Arabia,2016,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,0.0
SAU,Saudi Arabia,2017,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,0.0
SAU,Saudi Arabia,2018,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,0.0
SAU,Saudi Arabia,2019,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,0.0
SAU,Saudi Arabia,2020,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,0.0
GBR,United Kingdom,2010,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,88.0471564659239
GBR,United Kingdom,2011,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,85.5149021890224
GBR,United Kingdom,2012,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,85.521340980268
GBR,United Kingdom,2013,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,84.2622069916402
GBR,United Kingdom,2014,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,82.9732271356392
GBR,United Kingdom,2015,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,80.0887890113877
GBR,United Kingdom,2016,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,0.0
GBR,United Kingdom,2017,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,0.0
GBR,United Kingdom,2018,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,0.0
GBR,United Kingdom,2019,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,0.0
GBR,United Kingdom,2020,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,0.0
USA,United States,2010,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,84.1233868138427
USA,United States,2011,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,83.8876736758574
USA,United States,2012,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,83.9446029612371
USA,United States,2013,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,82.9728876992826
USA,United States,2014,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,83.4019897520666
USA,United States,2015,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,82.3258162759788
USA,United States,2016,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,0.0
USA,United States,2017,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,0.0
USA,United States,2018,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,0.0
USA,United States,2019,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,0.0
USA,United States,2020,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,0.0
